Health Status,Name,IP,OS,Protection,Last user,Last active,Group,Tamper protection
Healthy,GJLT-0331,10.64.5.111;,Windows 10 Enterprise,Intercept X Advanced,e008334,"Jun 23, 2023 2:13 PM",,On
Healthy,GJLT-0604,10.54.4.239;,Windows 10 Enterprise,Intercept X Advanced,e016343,"Jun 23, 2023 2:13 PM",,On
Healthy,GJLT-1620,10.55.5.193;10.56.112.14;,Windows 10 Enterprise,Intercept X Advanced,e102418,"Jun 23, 2023 2:13 PM",,On
Healthy,GJPC-0092,10.19.4.100;10.19.5.177;,Windows 10 Enterprise,Intercept X Advanced,e102579,"Jun 23, 2023 2:13 PM",,On
Healthy,GJPC-0345,10.64.5.107;10.126.180.126;,Windows 10 Enterprise,Intercept X Advanced,davids91,"Jun 23, 2023 2:13 PM",,On
Healthy,GJWS-0553,10.55.4.199;,Windows 10 Enterprise,Intercept X Advanced,e022188,"Jun 23, 2023 2:13 PM",,On
Healthy,GJWS-0594,10.55.4.173;,Windows 10 Enterprise,Intercept X Advanced,e007882,"Jun 23, 2023 2:13 PM",,On
Healthy,GJWS-1510,172.24.66.176;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 23, 2023 2:13 PM",,On
Healthy,GJWS-1576,172.18.248.131;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 23, 2023 2:13 PM",,On
Healthy,GJWS-1590,10.55.5.139;,Windows 10 Enterprise,Intercept X Advanced,e009171,"Jun 23, 2023 2:13 PM",,On
Healthy,GJLT-1195,10.41.5.100;,Windows 10 Enterprise,Intercept X Advanced,e018136,"Jun 23, 2023 2:12 PM",,On
Healthy,GJLT-1601,192.168.1.13;10.243.8.84;,Windows 11 Enterprise,Intercept X Advanced,e103978,"Jun 23, 2023 2:12 PM",,On
Healthy,GJPC-0371,10.56.5.176;,Windows 10 Enterprise,Intercept X Advanced,e023849,"Jun 23, 2023 2:12 PM",,On
Healthy,GJPC-0439,10.54.4.207;,Windows 10 Enterprise,Intercept X Advanced,e104314,"Jun 23, 2023 2:12 PM",,On
Healthy,GJWS-0490,10.55.4.170;,Windows 10 Enterprise,Intercept X Advanced,e102257,"Jun 23, 2023 2:12 PM",,On
Healthy,GJWS-0746,10.49.4.184;,Windows 10 Enterprise,Intercept X Advanced,e101545,"Jun 23, 2023 2:12 PM",,On
Healthy,GJWS-1184,10.18.4.181;,Windows 10 Enterprise,Intercept X Advanced,e104045,"Jun 23, 2023 2:12 PM",,On
Healthy,GJWS-4049,10.65.4.105;,Windows 10 Enterprise,Intercept X Advanced,e100924,"Jun 23, 2023 2:12 PM",,On
Healthy,GJLT-0853,10.25.4.175;,Windows 10 Enterprise,Intercept X Advanced,e019595,"Jun 23, 2023 2:11 PM",,On
Healthy,GJWS-0495,10.55.4.59;,Windows 10 Enterprise,Intercept X Advanced,e000128,"Jun 23, 2023 2:11 PM",,On
Healthy,GJWS-0620,10.31.4.113;,Windows 10 Enterprise,Intercept X Advanced,e017696,"Jun 23, 2023 2:11 PM",,On
Healthy,GJWS-1556,10.33.37.33;,Windows 10 Enterprise,Intercept X Advanced,operator,"Jun 23, 2023 2:11 PM",,On
Healthy,GJDC01EWS1S,192.168.7.98;,Windows 10 Enterprise,Intercept X Advanced,svc_presezzi,"Jun 23, 2023 2:10 PM",,On
Healthy,GJLT-0464,10.64.5.182;,Windows 10 Enterprise,Intercept X Advanced,e103480,"Jun 23, 2023 2:10 PM",,On
Healthy,GJLT-0829,10.35.5.106;,Windows 10 Enterprise,Intercept X Advanced,e000912,"Jun 23, 2023 2:10 PM",,On
Healthy,GJWS-0523,10.55.5.136;,Windows 10 Enterprise,Intercept X Advanced,e023617,"Jun 23, 2023 2:10 PM",,On
Healthy,GJWS-0817,10.30.4.180;,Windows 10 Enterprise,Intercept X Advanced,e000272,"Jun 23, 2023 2:10 PM",,On
Healthy,GJWS-0822,10.30.4.104;,Windows 10 Enterprise,Intercept X Advanced,e103899,"Jun 23, 2023 2:10 PM",,On
Healthy,GJWS-0898,10.42.4.110;,Windows 10 Enterprise,Intercept X Advanced,e022856,"Jun 23, 2023 2:10 PM",,On
Healthy,GJWS-0902,10.42.4.101;,Windows 10 Enterprise,Intercept X Advanced,e019825,"Jun 23, 2023 2:10 PM",,On
Healthy,GJWS-1014,10.43.4.197;,Windows 10 Enterprise,Intercept X Advanced,E103831,"Jun 23, 2023 2:10 PM",,On
Healthy,GJLT-1165,10.20.4.125;,Windows 10 Enterprise,Intercept X Advanced,e102016,"Jun 23, 2023 2:09 PM",,On
Healthy,GJPC-0081,10.64.5.108;,Windows 10 Education,Intercept X Advanced,e018337,"Jun 23, 2023 2:09 PM",,On
Healthy,GJPC-0270,10.54.4.108;10.78.30.104;,Windows 11 Enterprise,Intercept X Advanced,c900283,"Jun 23, 2023 2:09 PM",,On
Healthy,GJPC-0425,10.54.4.216;,Windows 10 Enterprise,Intercept X Advanced,ad-e101622,"Jun 23, 2023 2:09 PM",,On
Healthy,GJWS-0387,10.54.4.193;,Windows 10 Enterprise,Intercept X Advanced,e104145,"Jun 23, 2023 2:09 PM",,On
Healthy,GJWS-0731,10.33.37.37;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 23, 2023 2:09 PM",,On
Healthy,GJWS-0734,10.63.4.109;,Windows 10 Enterprise,Intercept X Advanced,e103414,"Jun 23, 2023 2:09 PM",,On
Healthy,GJWS-1086,10.46.4.104;,Windows 10 Enterprise,Intercept X Advanced,e022230,"Jun 23, 2023 2:09 PM",,On
Healthy,GJDC01TVW003,192.168.39.109;,Windows 10 Enterprise,Intercept X Advanced,lisec,"Jun 23, 2023 2:08 PM",,On
Healthy,GJLT-0358,10.47.5.105;,Windows 10 Enterprise,Intercept X Advanced,e100141,"Jun 23, 2023 2:08 PM",,On
Healthy,GJPC-0165,10.18.5.101;,Windows 10 Enterprise,Intercept X Advanced,e104156,"Jun 23, 2023 2:08 PM",,On
Healthy,GJPC-0277,10.34.4.102;10.34.5.101;,Windows 10 Enterprise,Intercept X Advanced,e016440,"Jun 23, 2023 2:08 PM",,On
Healthy,GJPC-0318,10.35.4.111;10.35.5.190;,Windows 10 Enterprise,Intercept X Advanced,e102042,"Jun 23, 2023 2:08 PM",,On
Healthy,GJPC-0349,10.54.5.105;192.168.137.1;,Windows 10 Enterprise,Intercept X Advanced,e104215,"Jun 23, 2023 2:08 PM",,On
Healthy,GJWS-0371,10.54.4.104;,Windows 10 Enterprise,Intercept X Advanced,TeamsRoom,"Jun 23, 2023 2:08 PM",,On
Healthy,GJWS-0496,10.64.4.109;,Windows 10 Enterprise,Intercept X Advanced,e101659,"Jun 23, 2023 2:08 PM",,On
Healthy,GJWS-0526,10.55.5.130;,Windows 10 Enterprise,Intercept X Advanced,e103542,"Jun 23, 2023 2:08 PM",,On
Healthy,GJWS-0739,192.168.248.101;,Windows 10 Enterprise,Intercept X Advanced,e104154,"Jun 23, 2023 2:08 PM",,On
Healthy,GJWS-0758,10.67.4.179;,Windows 10 Enterprise,Intercept X Advanced,e018430,"Jun 23, 2023 2:08 PM",,On
Healthy,GJWS-0927,10.46.4.175;,Windows 10 Enterprise,Intercept X Advanced,e006004,"Jun 23, 2023 2:08 PM",,On
Healthy,GJWS-1017,10.43.4.176;,Windows 10 Enterprise,Intercept X Advanced,e103416,"Jun 23, 2023 2:08 PM",,On
Healthy,GJLT-0769,10.16.4.175;10.16.5.175;,Windows 10 Enterprise,Intercept X Advanced,e102647,"Jun 23, 2023 2:07 PM",,On
Healthy,GJLT-0870,10.29.4.179;10.29.5.180;,Windows 10 Enterprise,Intercept X Advanced,e101559,"Jun 23, 2023 2:07 PM",,On
Healthy,GJLT-1582,10.55.4.246;,Windows 10 Enterprise,Intercept X Advanced,e103391,"Jun 23, 2023 2:07 PM",,On
Healthy,GJPC-0293,10.33.5.105;,Windows 10 Enterprise,Intercept X Advanced,e103240,"Jun 23, 2023 2:07 PM",,On
Healthy,GJPC-0369,10.64.5.190;,Windows 10 Enterprise,Intercept X Advanced,e021243,"Jun 23, 2023 2:07 PM",,On
Healthy,GJWS-0470,10.65.4.181;,Windows 10 Enterprise,Intercept X Advanced,e022140,"Jun 23, 2023 2:07 PM",,On
Healthy,GJWS-1012,10.43.4.102;,Windows 10 Enterprise,Intercept X Advanced,e103398,"Jun 23, 2023 2:07 PM",,On
Healthy,GJWS-1099,10.64.4.103;,Windows 10 Pro,Intercept X Advanced,ad-e102616,"Jun 23, 2023 2:07 PM",,On
Healthy,GJWS-4042,10.58.4.103;,Windows 10 Enterprise,Intercept X Advanced,e004754,"Jun 23, 2023 2:07 PM",,On
Healthy,GJDC01VPC001,192.168.39.181;,Windows 10 Enterprise,Intercept X Advanced,ad-e101622,"Jun 23, 2023 2:06 PM",,On
Healthy,GJLT-0360,10.34.4.182;,Windows 10 Enterprise,Intercept X Advanced,e016383,"Jun 23, 2023 2:06 PM",,On
Healthy,GJLT-1537,10.41.5.178;,Windows 10 Enterprise,Intercept X Advanced,e009168,"Jun 23, 2023 2:06 PM",,On
Healthy,GJWS-0788,10.68.4.107;,Windows 10 Enterprise,Intercept X Advanced,e007968,"Jun 23, 2023 2:06 PM",,On
Healthy,GJWS-1068,10.25.4.109;,Windows 10 Enterprise,Intercept X Advanced,e021928,"Jun 23, 2023 2:06 PM",,On
Healthy,GJDC01EWS-DaveM,10.11.29.104;,Windows 10 Enterprise,Intercept X Advanced,david,"Jun 23, 2023 2:05 PM",,On
Healthy,GJDC01EWS-MikeS,10.11.29.107;,Windows 10 Enterprise,Intercept X Advanced,e009753,"Jun 23, 2023 2:05 PM",,On
Healthy,GJDC01EWS-SamM,10.11.29.106;,Windows 10 Enterprise,Intercept X Advanced,e103914,"Jun 23, 2023 2:05 PM",,On
Healthy,GJLT-1523,10.54.4.144;,Windows 10 Enterprise,Intercept X Advanced,e102616,"Jun 23, 2023 2:05 PM",,On
Healthy,GJLT-1665,10.54.4.168;10.54.5.196;,Windows 11 Pro,Intercept X Advanced,e102561,"Jun 23, 2023 2:05 PM",,On
Healthy,GJLT-1687,10.29.4.103;10.29.5.101;,Windows 10 Enterprise,Intercept X Advanced,e007951,"Jun 23, 2023 2:05 PM",,On
Healthy,GJPC-0143,10.55.5.108;,Windows 10 Enterprise,Intercept X Advanced,e102680,"Jun 23, 2023 2:05 PM",,On
Healthy,GJPC-0359,10.42.4.178;,Windows 10 Enterprise,Intercept X Advanced,e018079,"Jun 23, 2023 2:05 PM",,On
Healthy,GJWS-0446,10.54.4.107;,Windows 10 Enterprise,Intercept X Advanced,e103586,"Jun 23, 2023 2:05 PM",,On
Healthy,GJWS-1016,10.43.4.104;,Windows 10 Enterprise,Intercept X Advanced,e103997,"Jun 23, 2023 2:05 PM",,On
Healthy,GJWS-1083,10.55.4.56;,Windows 10 Enterprise,Intercept X Advanced,e022990,"Jun 23, 2023 2:05 PM",,On
Healthy,GJWS-1123,10.20.4.143;,Windows 10 Enterprise,Intercept X Advanced,e104184,"Jun 23, 2023 2:05 PM",,On
Healthy,GJWS-0975,10.31.4.119;,Windows 10 Enterprise,Intercept X Advanced,e101479,"Jun 23, 2023 2:04 PM",,On
Healthy,GJWS-1503,172.24.66.198;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 23, 2023 2:04 PM",,On
Healthy,GJWS-1688,10.51.5.110;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 23, 2023 2:04 PM",,On
Healthy,P617GJAE,192.168.39.100;,Windows 7 Enterprise Service Pack 1,Intercept X Advanced,e101015,"Jun 23, 2023 2:04 PM",,On
Healthy,GJLT-0375,10.54.4.114;,Windows 10 Enterprise,Intercept X Advanced,e023317,"Jun 23, 2023 2:03 PM",,On
Healthy,GJLT-1407,10.58.5.101;10.137.34.57;,Windows 10 Enterprise,Intercept X Advanced,e004749,"Jun 23, 2023 2:03 PM",,On
Healthy,GJLT-1419,10.47.4.102;10.47.5.100;,Windows 10 Enterprise,Intercept X Advanced,e101525,"Jun 23, 2023 2:03 PM",,On
Healthy,GJLT-1619,10.141.12.235;10.243.8.55;,Windows 10 Enterprise,Intercept X Advanced,e104339,"Jun 23, 2023 2:03 PM",,On
Healthy,GJPC-0077,192.168.1.120;10.243.10.250;,Windows 10 Enterprise,Intercept X Advanced,e008336,"Jun 23, 2023 2:03 PM",,On
Healthy,GJPC-0418,10.16.4.176;10.16.5.100;,Windows 10 Enterprise,Intercept X Advanced,e102031,"Jun 23, 2023 2:03 PM",,On
Healthy,GJWS-0388,10.54.4.237;,Windows 10 Enterprise,Intercept X Advanced,e104366,"Jun 23, 2023 2:03 PM",,On
Healthy,GJWS-0704,10.60.5.101;,Windows 10 Enterprise,Intercept X Advanced,e009047,"Jun 23, 2023 2:03 PM",,On
Healthy,GJWS-0729,10.64.5.109;,Windows 10 Enterprise,Intercept X Advanced,e101591,"Jun 23, 2023 2:03 PM",,On
Healthy,GJWS-0856,10.29.4.176;,Windows 10 Enterprise,Intercept X Advanced,e022550,"Jun 23, 2023 2:03 PM",,On
Healthy,GJWS-1506,172.24.66.180;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 23, 2023 2:03 PM",,On
Healthy,GJWS-1570,10.33.37.29;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 23, 2023 2:03 PM",,On
Healthy,p617gja220,192.168.31.184;,Windows 7 Enterprise Service Pack 1 (32 bit),Intercept X Advanced,Admin,"Jun 23, 2023 2:03 PM",,Off
Healthy,GJLT-0531,10.64.4.121;,Windows 10 Enterprise,Intercept X Advanced,e102766,"Jun 23, 2023 2:02 PM",,On
Healthy,GJLT-1429,10.27.4.104;,Windows 10 Enterprise,Intercept X Advanced,e003130,"Jun 23, 2023 2:02 PM",,On
Healthy,GJLT-4001,10.56.5.105;10.55.9.20;192.168.71.1;192.168.222.1;,Windows 10 Enterprise,Intercept X Advanced,e103689,"Jun 23, 2023 2:02 PM",,On
Healthy,GJWS-1002,10.41.4.180;,Windows 10 Enterprise,Intercept X Advanced,e005492,"Jun 23, 2023 2:02 PM",,On
Healthy,GJLT-1166,10.55.5.109;,Windows 10 Enterprise,Intercept X Advanced,e101907,"Jun 23, 2023 2:01 PM",,On
Healthy,GJLT-4043,10.54.4.109;10.54.5.111;,Windows 10 Enterprise,Intercept X Advanced,e006118,"Jun 23, 2023 2:01 PM",,On
Healthy,GJWS-0525,10.55.4.102;,Windows 10 Enterprise,Intercept X Advanced,e104110,"Jun 23, 2023 2:01 PM",,On
Healthy,GJWS-0586,10.55.4.103;,Windows 10 Enterprise,Intercept X Advanced,e103674,"Jun 23, 2023 2:01 PM",,On
Healthy,GJWS-0725,10.67.4.175;,Windows 10 Enterprise,Intercept X Advanced,e101612,"Jun 23, 2023 2:01 PM",,On
Healthy,GJWS-0831,10.27.4.188;,Windows 10 Enterprise,Intercept X Advanced,e000202,"Jun 23, 2023 2:01 PM",,On
Healthy,GJWS-0917,10.18.4.102;,Windows 10 Enterprise,Intercept X Advanced,e101512,"Jun 23, 2023 2:01 PM",,On
Healthy,GJWS-0919,10.18.4.101;,Windows 10 Enterprise,Intercept X Advanced,e103113,"Jun 23, 2023 2:01 PM",,On
Healthy,GJWS-0980,10.31.4.118;,Windows 10 Enterprise,Intercept X Advanced,e017988,"Jun 23, 2023 2:01 PM",,On
Healthy,GJWS-1005,10.41.4.102;,Windows 10 Enterprise,Intercept X Advanced,e104091,"Jun 23, 2023 2:01 PM",,On
Healthy,GJWS-1675,10.68.5.170;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 23, 2023 2:01 PM",,On
Healthy,P617GJE100,10.59.4.100;,Windows 7 Enterprise Service Pack 1,Intercept X Advanced,toolroom2,"Jun 23, 2023 2:01 PM",,On
Healthy,GJDC01EWS-DaveS,10.11.29.176;,Windows 10 Enterprise,Intercept X Advanced,ad-e102547,"Jun 23, 2023 2:00 PM",,On
Healthy,GJDC01EWS-RobB,10.11.29.108;,Windows 10 Enterprise,Intercept X Advanced,e009789,"Jun 23, 2023 2:00 PM",,On
Healthy,GJDC01EWS1D,192.168.7.97;,Windows 10 Enterprise,Intercept X Advanced,svc_presezzi,"Jun 23, 2023 2:00 PM",,On
Healthy,GJLT-0318,10.54.4.173;,Windows 10 Enterprise,Intercept X Advanced,e003841,"Jun 23, 2023 2:00 PM",,On
Healthy,GJLT-0882,10.36.4.174;,Windows 10 Enterprise,Intercept X Advanced,e103295,"Jun 23, 2023 2:00 PM",,On
Healthy,GJLT-0885,10.29.4.186;,Windows 10 Enterprise,Intercept X Advanced,e018884,"Jun 23, 2023 2:00 PM",,On
Healthy,GJLT-0990,10.36.4.102;10.36.5.103;,Windows 10 Enterprise,Intercept X Advanced,e101286,"Jun 23, 2023 2:00 PM",,On
Healthy,GJPC-0129,10.54.4.164;,Windows 10 Enterprise,Intercept X Advanced,e104063,"Jun 23, 2023 2:00 PM",,On
Healthy,GJPC-0148,192.168.5.36;10.63.175.214;10.243.10.21;,Windows 10 Enterprise,Intercept X Advanced,e008188,"Jun 23, 2023 2:00 PM",,On
Healthy,GJWS-0708,10.61.4.177;,Windows 10 Pro,Intercept X Advanced,e103139,"Jun 23, 2023 2:00 PM",,On
Healthy,GJWS-0820,10.30.4.179;,Windows 10 Enterprise,Intercept X Advanced,e020852,"Jun 23, 2023 2:00 PM",,On
Healthy,GJCA02D01LIS001,192.168.220.61;,Windows 10 Enterprise,Intercept X Advanced,lisec,"Jun 23, 2023 1:59 PM",,On
Healthy,GJDC01EWS-Lance,10.11.29.193;,Windows 10 Enterprise,Intercept X Advanced,e021380,"Jun 23, 2023 1:59 PM",,On
Healthy,GJDC01TVW006,192.168.39.199;,Windows 10 Enterprise,Intercept X Advanced,ad-e102547,"Jun 23, 2023 1:59 PM",,On
Healthy,GJLT-0827,10.35.4.114;,Windows 10 Enterprise,Intercept X Advanced,e007734,"Jun 23, 2023 1:59 PM",,On
Healthy,GJLT-1600,10.33.5.107;,Windows 10 Enterprise,Intercept X Advanced,e101793,"Jun 23, 2023 1:59 PM",,On
Healthy,GJLT-1622,10.54.4.187;10.18.71.159;,Windows 10 Enterprise,Intercept X Advanced,e102735,"Jun 23, 2023 1:59 PM",,On
Healthy,GJPC-0357,10.54.4.218;10.54.5.186;,Windows 10 Enterprise,Intercept X Advanced,e018881,"Jun 23, 2023 1:59 PM",,On
Healthy,GJWS-0541,10.33.37.25;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 23, 2023 1:59 PM",,On
Healthy,GJWS-0839,10.27.4.182;,Windows 10 Enterprise,Intercept X Advanced,e007420,"Jun 23, 2023 1:59 PM",,On
Healthy,GJWS-1008,10.41.4.177;,Windows 10 Enterprise,Intercept X Advanced,e103976,"Jun 23, 2023 1:59 PM",,On
Healthy,GJWS-1511,172.24.66.192;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 23, 2023 1:59 PM",,On
Healthy,GJWS-1512,172.24.66.181;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 23, 2023 1:59 PM",,On
Healthy,GJLT-0455,10.55.4.157;,Windows 10 Enterprise,Intercept X Advanced,e102955,"Jun 23, 2023 1:58 PM",,On
Healthy,GJLT-1683,10.55.5.179;,Windows 10 Enterprise,Intercept X Advanced,e104347,"Jun 23, 2023 1:58 PM",,On
Healthy,GJWS-0381,10.17.4.176;,Windows 10 Enterprise,Intercept X Advanced,e103541,"Jun 23, 2023 1:58 PM",,On
Healthy,GJWS-0491,10.55.4.172;,Windows 10 Enterprise,Intercept X Advanced,e002202,"Jun 23, 2023 1:58 PM",,On
Healthy,GJWS-0634,10.33.37.51;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 23, 2023 1:58 PM",,On
Healthy,GJWS-0933,10.34.4.106;,Windows 10 Enterprise,Intercept X Advanced,e103921,"Jun 23, 2023 1:58 PM",,On
Healthy,GJWS-1058,10.39.4.102;,Windows 10 Enterprise,Intercept X Advanced,e103998,"Jun 23, 2023 1:58 PM",,On
Healthy,GJWS-40,10.12.29.100;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 23, 2023 1:58 PM",,On
Healthy,GJLT-0929,10.64.5.175;,Windows 10 Enterprise,Intercept X Advanced,e103532,"Jun 23, 2023 1:57 PM",,On
Healthy,GJLT-1210,10.67.4.173;10.67.5.181;,Windows 10 Enterprise,Intercept X Advanced,e103005,"Jun 23, 2023 1:57 PM",,On
Healthy,GJLT-1401,10.20.4.115;10.20.5.107;,Windows 10 Enterprise,Intercept X Advanced,e006639,"Jun 23, 2023 1:57 PM",,On
Healthy,GJLT-1526,10.37.4.177;,Windows 10 Enterprise,Intercept X Advanced,e007029,"Jun 23, 2023 1:57 PM",,On
Healthy,GJPC-0416,10.55.4.175;,Windows 10 Enterprise,Intercept X Advanced,e104262,"Jun 23, 2023 1:57 PM",,On
Healthy,GJPC-0457,10.27.4.184;10.27.5.101;,Windows 10 Enterprise,Intercept X Advanced,e104272,"Jun 23, 2023 1:57 PM",,On
Healthy,GJWS-0372,10.35.4.104;,Windows 10 Enterprise,Intercept X Advanced,e103912,"Jun 23, 2023 1:57 PM",,On
Healthy,GJWS-0618,10.46.4.102;,Windows 10 Enterprise,Intercept X Advanced,e000436,"Jun 23, 2023 1:57 PM",,On
Healthy,GJWS-1093,10.46.4.177;,Windows 10 Enterprise,Intercept X Advanced,e003884,"Jun 23, 2023 1:57 PM",,On
Healthy,GJWS-1115,10.37.4.101;,Windows 10 Enterprise,Intercept X Advanced,c900012,"Jun 23, 2023 1:57 PM",,On
Healthy,GJWS-1585,10.33.37.50;,Windows 10 Enterprise,Intercept X Advanced,operator,"Jun 23, 2023 1:57 PM",,On
Healthy,GJDC01TVW005,192.168.39.150;,Windows 10 Enterprise,Intercept X Advanced,lisec,"Jun 23, 2023 1:56 PM",,On
Healthy,GJEF01PC022,10.54.4.121;10.58.5.102;,Windows 10 Enterprise,Intercept X Advanced,diaz,"Jun 23, 2023 1:56 PM",,On
Healthy,GJLT-0426,10.55.4.164;10.55.5.200;,Windows 10 Enterprise,Intercept X Advanced,e003375,"Jun 23, 2023 1:56 PM",,On
Healthy,GJLT-0437,10.59.5.177;,Windows 10 Enterprise,Intercept X Advanced,e007644,"Jun 23, 2023 1:56 PM",,On
Healthy,GJLT-0619,10.31.4.101;,Windows 10 Enterprise,Intercept X Advanced,e102470,"Jun 23, 2023 1:56 PM",,On
Healthy,GJLT-0891,10.64.4.123;,Windows 10 Enterprise,Intercept X Advanced,e009322,"Jun 23, 2023 1:56 PM",,On
Healthy,GJLT-1103,10.62.4.101;10.62.5.151;192.168.30.1;192.168.158.1;,Windows 10 Enterprise,Intercept X Advanced,e016387,"Jun 23, 2023 1:56 PM",,On
Healthy,GJLT-4054,10.54.4.138;,Windows 10 Enterprise,Intercept X Advanced,e101419,"Jun 23, 2023 1:56 PM",,On
Healthy,GJPC-0151,10.43.4.179;10.43.5.179;10.243.10.106;,Windows 10 Enterprise,Intercept X Advanced,e021820,"Jun 23, 2023 1:56 PM",,On
Healthy,GJWS-0397,10.54.4.165;,Windows 10 Enterprise,Intercept X Advanced,e019134,"Jun 23, 2023 1:56 PM",,On
Healthy,GJWS-0951,10.33.4.121;,Windows 10 Enterprise,Intercept X Advanced,e007222,"Jun 23, 2023 1:56 PM",,On
Healthy,GJWS-1000,10.41.4.101;,Windows 10 Enterprise,Intercept X Advanced,e017531,"Jun 23, 2023 1:56 PM",,On
Healthy,GJWS-1504,172.24.66.193;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 23, 2023 1:56 PM",,On
Healthy,GJWS-1630,10.60.5.172;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 23, 2023 1:56 PM",,On
Healthy,GJLT-1412,10.41.4.100;10.41.5.101;,Windows 10 Enterprise,Intercept X Advanced,e016995,"Jun 23, 2023 1:55 PM",,On
Healthy,GJLT-1684,10.29.4.174;,Windows 10 Enterprise,Intercept X Advanced,e020927,"Jun 23, 2023 1:55 PM",,On
Healthy,GJLT-4062,192.168.178.29;10.243.8.33;2406:e003:1d8d:1501:d012:9c0f:d17b:d8fb,Windows 10 Enterprise,Intercept X Advanced,joel91,"Jun 23, 2023 1:55 PM",,On
Healthy,GJPC-0187,192.168.0.4;10.243.10.3;,Windows 10 Enterprise,Intercept X Advanced,e103442,"Jun 23, 2023 1:55 PM",,On
Healthy,GJPC-0233,10.64.5.119;,Windows 10 Enterprise,Intercept X Advanced,e016556,"Jun 23, 2023 1:55 PM",,On
Healthy,GJWS-0968,10.31.4.109;,Windows 10 Enterprise,Intercept X Advanced,e102791,"Jun 23, 2023 1:55 PM",,On
Healthy,GJWS-1143,10.20.4.131;,Windows 10 Enterprise,Intercept X Advanced,e021179,"Jun 23, 2023 1:55 PM",,On
Healthy,GJWS-1145,10.24.4.177;,Windows 10 Enterprise,Intercept X Advanced,e016954,"Jun 23, 2023 1:55 PM",,On
Healthy,DESKTOP-EBI44BL,10.36.4.101;,Windows 10 Enterprise,Intercept X Advanced,e006920,"Jun 23, 2023 1:54 PM",,On
Healthy,GJLT-0781,10.68.5.177;,Windows 10 Enterprise,Intercept X Advanced,e002050,"Jun 23, 2023 1:54 PM",,On
Healthy,GJLT-0913,10.42.5.179;,Windows 10 Enterprise,Intercept X Advanced,e103732,"Jun 23, 2023 1:54 PM",,On
Healthy,GJLT-1201,10.20.4.121;,Windows 10 Enterprise,Intercept X Advanced,e011735,"Jun 23, 2023 1:54 PM",,On
Healthy,GJPC-0198,10.55.4.148;,Windows 10 Enterprise,Endpoint Protection,e003057,"Jun 23, 2023 1:54 PM",,On
Healthy,GJPC-0210,10.55.4.52;10.55.5.192;,Windows 10 Enterprise,Intercept X Advanced,e103006,"Jun 23, 2023 1:54 PM",,On
Healthy,GJWS-0402,10.64.5.118;,Windows 10 Enterprise,Intercept X Advanced,e008265,"Jun 23, 2023 1:54 PM",,On
Healthy,GJWS-0816,10.30.4.182;,Windows 10 Enterprise,Intercept X Advanced,e102721,"Jun 23, 2023 1:54 PM",,On
Healthy,GJWS-0896,10.42.4.185;,Windows 10 Enterprise,Intercept X Advanced,e103289,"Jun 23, 2023 1:54 PM",,On
Healthy,GJWS-0935,10.34.4.188;,Windows 10 Enterprise,Intercept X Advanced,e103591,"Jun 23, 2023 1:54 PM",,On
Healthy,GJWS-0953,10.33.4.66;192.168.1.2;10.33.5.98;192.168.56.1;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 23, 2023 1:54 PM",,On
Healthy,GJWS-0967,10.31.4.103;,Windows 10 Enterprise,Intercept X Advanced,e009348,"Jun 23, 2023 1:54 PM",,On
Healthy,GJWS-0983,10.36.4.117;,Windows 10 Enterprise,Intercept X Advanced,e009608,"Jun 23, 2023 1:54 PM",,On
Healthy,GJWS-1185,10.55.4.161;,Windows 10 Enterprise,Intercept X Advanced,e005347,"Jun 23, 2023 1:54 PM",,On
Healthy,GJWS-1213,192.168.51.5;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 23, 2023 1:54 PM",,On
Healthy,GJWS-4009,10.55.4.144;,Windows 10 Enterprise,Intercept X Advanced,c900177,"Jun 23, 2023 1:54 PM",,On
Healthy,P617GJA79,192.168.39.78;,Windows 7 Enterprise Service Pack 1,Intercept X Advanced,diaz,"Jun 23, 2023 1:54 PM",,On
Healthy,GJDC01VPC004,192.168.39.115;,Windows 10 Enterprise,Intercept X Advanced,rimini,"Jun 23, 2023 1:53 PM",,On
Healthy,GJLT-0852,10.27.5.179;,Windows 10 Enterprise,Intercept X Advanced,e023607,"Jun 23, 2023 1:53 PM",,On
Healthy,GJLT-0973,10.31.5.103;,Windows 10 Enterprise,Intercept X Advanced,e100237,"Jun 23, 2023 1:53 PM",,On
